"year","month","date","close","high","low","open","volume"
"2010",Apr,"2010-04-01",1186.69,1219.8,1170.69,1171.23,"1.17E+11"
"2010",May,"2010-05-01",1089.41,1205.13,1040.78,1188.58,"1.28E+11"
"2010",Jun,"2010-06-01",1030.71,1131.23,1028.33,1087.3,"1.10E+11"
"2010",Jul,"2010-07-01",1101.6,1120.95,1010.91,1031.1,"94778110000"
"2010",Aug,"2010-08-01",1049.33,1129.24,1039.7,1107.53,"85738250000"
"2010",Sep,"2010-09-01",1141.2,1157.16,1049.72,1049.72,"79589450000"
"2010",Oct,"2010-10-01",1183.26,1196.14,1131.87,1143.49,"89536270000"
"2010",Nov,"2010-11-01",1180.55,1227.08,1173.0,1185.71,"87151070000"
"2010",Dec,"2010-12-01",1257.64,1262.6,1186.6,1186.6,"80984530000"
"2011",Jan,"2011-01-01",1286.12,1302.67,1257.62,1257.62,"92164940000"
"2011",Feb,"2011-02-01",1327.22,1344.07,1289.14,1289.14,"59223660000"
"2011",Mar,"2011-03-01",1325.83,1332.28,1249.05,1328.64,"89507640000"
"2011",Apr,"2011-04-01",1363.61,1364.56,1294.7,1329.48,"77364810000"
"2011",May,"2011-05-01",1345.2,1370.58,1311.8,1365.21,"81708980000"
"2011",Jun,"2011-06-01",1320.64,1345.2,1258.07,1345.2,"86122730000"
"2011",Jul,"2011-07-01",1292.28,1356.48,1282.86,1320.64,"81102170000"
"2011",Aug,"2011-08-01",1218.89,1307.38,1101.54,1292.59,"1.08E+11"
"2011",Sep,"2011-09-01",1131.42,1229.29,1114.22,1219.12,"1.03E+11"
"2011",Oct,"2011-10-01",1253.3,1292.66,1074.77,1131.21,"98063670000"
"2011",Nov,"2011-11-01",1246.96,1277.55,1158.66,1251.0,"84275050000"
"2011",Dec,"2011-12-01",1257.6,1269.37,1202.37,1246.91,"74742430000"
"2012",Jan,"2012-01-01",1312.41,1333.47,1258.86,1258.86,"79567560000"
"2012",Feb,"2012-02-01",1365.68,1378.04,1312.45,1312.45,"78385710000"
"2012",Mar,"2012-03-01",1408.47,1419.15,1340.03,1365.9,"83899660000"
"2012",Apr,"2012-04-01",1397.91,1422.38,1357.38,1408.47,"74761710000"
"2012",May,"2012-05-01",1310.33,1415.32,1291.98,1397.86,"86920490000"
"2012",Jun,"2012-06-01",1362.16,1363.46,1266.74,1309.87,"81582440000"
"2012",Jul,"2012-07-01",1379.32,1391.74,1325.41,1362.33,"73103810000"
"2012",Aug,"2012-08-01",1406.58,1426.68,1354.65,1379.32,"70283810000"
"2012",Sep,"2012-09-01",1440.67,1474.51,1396.56,1406.54,"69784280000"
"2012",Oct,"2012-10-01",1412.16,1470.96,1403.28,1440.9,"71752320000"
"2012",Nov,"2012-11-01",1416.18,1434.27,1343.35,1412.2,"71489310000"
"2012",Dec,"2012-12-01",1426.19,1448.0,1398.11,1416.34,"66388180000"
"2013",Jan,"2013-01-01",1498.11,1509.94,1426.19,1426.19,"75848510000"
"2013",Feb,"2013-02-01",1514.68,1530.94,1485.01,1498.11,"69273480000"
"2013",Mar,"2013-03-01",1569.19,1570.28,1501.48,1514.68,"68527110000"
"2013",Apr,"2013-04-01",1597.57,1597.57,1536.03,1569.18,"77098000000"
"2013",May,"2013-05-01",1630.74,1687.18,1581.28,1597.55,"76447250000"
"2013",Jun,"2013-06-01",1606.28,1654.19,1560.33,1631.71,"74946790000"
"2013",Jul,"2013-07-01",1685.73,1698.78,1604.57,1609.78,"68106820000"
"2013",Aug,"2013-08-01",1632.97,1709.67,1627.47,1689.42,"64802810000"
"2013",Sep,"2013-09-01",1681.55,1729.86,1633.41,1635.95,"66174410000"
"2013",Oct,"2013-10-01",1756.54,1775.22,1646.47,1682.41,"76647400000"
"2013",Nov,"2013-11-01",1805.81,1813.55,1746.2,1758.7,"63628190000"
"2013",Dec,"2013-12-01",1848.36,1849.44,1767.99,1806.55,"64958820000"
"2014",Jan,"2014-01-01",1782.59,1850.84,1770.45,1845.86,"75871910000"
"2014",Feb,"2014-02-01",1859.45,1867.92,1737.92,1782.68,"69725590000"
"2014",Mar,"2014-03-01",1872.34,1883.97,1834.44,1857.68,"71885030000"
"2014",Apr,"2014-04-01",1883.95,1897.28,1814.36,1873.96,"71595810000"
"2014",May,"2014-05-01",1923.57,1924.03,1859.79,1884.39,"63623630000"
"2014",Jun,"2014-06-01",1960.23,1968.17,1915.98,1923.87,"63283380000"
"2014",Jul,"2014-07-01",1930.67,1991.39,1930.67,1962.29,"66524690000"
"2014",Aug,"2014-08-01",2003.37,2005.04,1904.78,1929.8,"58131140000"
